title,date,full_text,link
Shifting Demand for MLCCs Creates Supply Shortfall for Industrial and Military Needs,"May 13, 2021",N/A,https://www.microwavejournal.com/articles/35989-shifting-demand-for-mlccs-creates-supply-shortfall-for-industrial-and-military-needs
SENER Aeroespacial Invests in Technological Facilities for Space and Astronomy,"May 11, 2021","SENER Aeroespacial presented  the new integration, testing and production facilities for space and astronomy systems and devices, located in SENER's offices in Cerdanyola del Vallés, Spain, including a 1,000 m2 white room under controlled conditions and constantly monitored for temperature, humidity and particles.",https://www.microwavejournal.com/articles/35977-sener-aeroespacial-invests-in-technological-facilities-for-space-and-astronomy
Raytheon Selects CAES Technology for LEO Satellite Demonstration ,"May 10, 2021","CAES  has partnered with Raytheon Intelligence & Space to develop and provide RF signal conversion technology for use in a U.S. Air Force Research Laboratory program, the DEUCSI or Global Lightning program seeks to connect military aircraft to emerging commercial satellite internet constellations in low earth orbit. ",https://www.microwavejournal.com/articles/35959-raytheon-selects-caes-technology-for-leo-satellite-demonstration
Per Vices Releases Cyan EC SDR With 64 DSP Channels,"May 7, 2021","Per Vices Corporation's upgraded SDR platform Cyan EC enables up to 64 DSP channels across 16 physical SMA ports,  allowing  users to break up the one large bandwidth physical chain into multiple digital channels allowing for the radio platform to do the multiplexing.",https://www.microwavejournal.com/articles/35956-per-vices-releases-cyan-ec-sdr-with-64-dsp-channels
Per Vices Named One of the Top 100 Defence Companies in Canada ,"May 7, 2021","Per Vices Corporation has been named one of the Top Defence Companies in Canada for 2021 by Canadian Defence Review, a leading defence and military magazine.",https://www.microwavejournal.com/articles/35955-per-vices-named-one-of-the-top-100-defence-companies-in-canada
High Power Transistor Market Trends and New Innovative Modular Solution from Integra Technologies,"May 7, 2021",Integra Technologies VP of Sales and Marketing talks with Microwave Journal Editors Pat Hindle and Gary Lerude about the high power transistor market and their new innovative modular solution that offers plug and play pallet solutions.,https://www.microwavejournal.com/articles/35952-high-power-transistor-market-trends-and-new-innovative-modular-solution-from-integra-technologies
Gel-Pak Collaborates With Bae Systems on Innovative Packaging Solution for Thin Semiconductor Devices,"May 6, 2021",Gel-Pak announced its collaboration with BAE Systems on an innovative new product called the Lid/Clip Super System (LCS2™).,https://www.microwavejournal.com/articles/35951-gel-pak-collaborates-with-bae-systems-on-innovative-packaging-solution-for-thin-semiconductor-devices
Keysight Awarded $40 Million Five-year Contract by Air Force Sustainment Center,"May 6, 2021",N/A,https://www.microwavejournal.com/articles/36026-keysight-awarded-40-million-five-year-contract-by-air-force-sustainment-center
HENSOLDT Delivers Core Components to Eurofighter/Typhoon Self-Protection System ,"May 3, 2021","HENSOLDT has received a contract valued at circa 90 Million Euros for the delivery of core components of the Eurofighter/Typhoon’s self-protection system PRAETORIAN.
",https://www.microwavejournal.com/articles/35930-hensoldt-delivers-core-components-to-eurofighter-typhoon-self-protection-system
CAES and Colorado Engineering Inc. Form Strategic Alliance for Advanced Technology Development ,"May 3, 2021","With this alliance, aerospace and defense prime contractors and the government will benefit from the team’s newly combined advanced systems engineering, and volume manufacturing expertise, combining both digital and analog functionality and thus allowing for more effective engagements earlier in the life cycle of a program.",https://www.microwavejournal.com/articles/35929-caes-and-colorado-engineering-inc-form-strategic-alliance-for-advanced-technology-development
ERZIA’s RF Technology Supports Raytheon Deutschland GMBH Advanced Radar Detection System,"April 29, 2021","ERZIA Technologies announced a successful electronic intelligence (ELINT) system collaboration with Raytheon Deutschland, GmbH. ",https://www.microwavejournal.com/articles/35915-erzias-rf-technology-supports-raytheon-deutschland-gmbh-advanced-radar-detection-system
Airborne and Cold Temperature Terrestrial Applications Get Timing Boost from SiTime ,"April 28, 2021",SiTime Corporation announced the availability of a device operation down to  -55°C for the SiTime Endura SiT5146 Super-TCXO.,https://www.microwavejournal.com/articles/35908-airborne-and-cold-temperature-terrestrial-applications-get-timing-boost-from-sitime
BAE Systems Honors Analog Devices with a Supplier of the Year Award,"April 28, 2021","ADI was named the Original Component Manufacturer of the Year for exceptional performance and contributions to supply chain success in 2020 for BAE Systems, Inc.’s Electronic Systems sector.
",https://www.microwavejournal.com/articles/35907-bae-systems-honors-analog-devices-with-a-supplier-of-the-year-award
Hensoldt to Deliver Radars for Quadriga Eurofighters,"April 28, 2021","HENSOLDT has been awarded a contract worth approximately 200 million euros in the frame of ‘Quadriga’ procurement programme of 38 Eurofighter/Typhoon combat aircraft by the German Air Force. 
",https://www.microwavejournal.com/articles/35899-hensoldt-to-deliver-radars-for-quadriga-eurofighters
HUBER+SUHNER Unveils New Surge Protection Devices to Enhance Defense Against Electronic Warfare Attacks,"April 28, 2021","The new 3404.00.0011 and .0012 SPDs feature a new feed-through design to ensure the reliable protection of critical radio equipment, including manpack and vehicle-mounted radios, against threats such as surge, ESD and NSL. 
",https://www.microwavejournal.com/articles/35896-hubersuhner-unveils-new-surge-protection-devices-to-enhance-defense-against-electronic-warfare-attacks
Masten Space Systems Selects Optisys to Design & Supply Return Link Antenna System ,"April 27, 2021","The Optisys antenna system will fly aboard Masten’s XL-1 lunar lander, which is scheduled to land at the Lunar South Pole as part of NASA’s Commercial Lunar Payload Services program. 
",https://www.microwavejournal.com/articles/35883-masten-space-systems-selects-optisys-to-design-and-supply-return-link-antenna-system
Gore Honored by BAE Systems with Silver Supplier Award,"April 26, 2021",W. L. Gore & Associates announced it was named a Silver Supplier for exceptional performance and contributions to supply chain success in 2020 by BAE Systems’ Electronic Systems sector.,https://www.microwavejournal.com/articles/35879-gore-honored-by-bae-systems-with-silver-supplier-award
Pentek 8-Channel Phase Coherent RF Signal Recorder Extends Recording Capability,"April 26, 2021","The Talon Model RTR 2628 8-channel, phase-coherent, 4U 19 in. rackmount recorder with integrated RF tuners and A/D converters.
",https://www.microwavejournal.com/articles/35878-pentek-8-channel-phase-coherent-rf-signal-recorder-extends-recording-capability
OneWeb Confirms Successful Launch #6 As It Moves Closer to ‘Five to 50’ Ambition,"April 26, 2021","On 25 April at 23:14 BST, OneWeb successfully launched of all 36 satellites by Arianespace from the Vostochny Cosmodrome, bringing OneWeb a step closer to its ‘Five to 50’ ambition.",https://www.microwavejournal.com/articles/35873-oneweb-confirms-successful-launch-6-as-it-moves-closer-to-five-to-50-ambition
Harbour Industries Receives M25038/3 QPL,"April 22, 2021","Harbour Industries LLC  achieved qualification to MIL-DTL-25038/3 from the DoD, Defense Logistics Agency. With a continuous operating temperature rating up to 260°C, AeroPOWER® Firezone M25038/3 wire and cable are high-temp solutions for harsh environments such as aircraft engines.",https://www.microwavejournal.com/articles/35867-harbour-industries-receives-m25038-3-qpl
OneWeb Advances its ‘Five to 50’ Ambition with Launch #6,"April 22, 2021",OneWeb confirmed plans to launch a further 36 satellites into LEO on 26th April as part of its sixth launch. The launch will be conducted by Arianespace from the Vostochny Cosmodrome. ,https://www.microwavejournal.com/articles/35866-oneweb-advances-its-five-to-50-ambition-with-launch-6
TTE Filters Announces Instec “ML61” EMI/RFI Filter Series Attains MIL-PRF-28861 for Defense Applications,"April 22, 2021",TTE Filters announced that its Instec Filters brand ML61 EMI/RFI filters are now qualified to the U.S. Department of Defense DLA Land and Maritime’s MIL-PRF-28861 military standard. ,https://www.microwavejournal.com/articles/35863-tte-filters-announces-instec-ml61-emi-rfi-filter-series-attains-mil-prf-28861-for-defense-applications
Mercury Pioneers Rappid Application-Ready Spectrum Processing Platform to Support Full-Spectrum Superiority,"April 21, 2021","Mercury Systems, Inc. launched the Rappid™ spectrum processing platform, an  open system architecture designed to accelerate development, reduce integration costs and extend system lifecycles
 of electronic warfare, signal intelligence and software-defined radio applications. ",https://www.microwavejournal.com/articles/35861-mercury-pioneers-rappid-application-ready-spectrum-processing-platform-to-support-full-spectrum-superiority
Aitech’s NVIDIA GPU-based U-C5300 Graphics Board Aligns with SOSA Technical Standard ,"April 21, 2021","Aitech expanded its SOSA aligned product offerings with the powerful U-C5300, a 3U VPX multi-head graphics board featuring NVIDIA GPUs based on the Turing™ architecture. ",https://www.microwavejournal.com/articles/35860-aitechs-nvidia-gpu-based-u-c5300-graphics-board-aligns-with-sosa-technical-standard
TMD Introduces New Test Set to its Radar Transponder Range,"April 21, 2021","The Test Set Model 754-3U-2-1 is designed to test G-Band tracking radar transponders under closed-loop or open-loop conditions, is supplied as a single sealed enclosure and includes an accessory set to interface with the transponder under test in both open and closed-loop modes. ",https://www.microwavejournal.com/articles/35857-tmd-introduces-new-test-set-to-its-radar-transponder-range
Otava Brings on Two Strategic Advisors with Defense Research Expertise,"April 16, 2021","Dr. Michael Griffin and Dr. Lisa Porter of LogiQ, Inc. have joined Otava, Inc, a start-up company with wideband millimeter wave ICs and subsystems for 5G, defense, and satellite communication applications, as Strategic Advisors. Learn more here.",https://www.microwavejournal.com/articles/35841-otava-brings-on-two-strategic-advisors-with-defense-research-expertise
Haigh-Farr Developing L-Band Antenna for In-Orbit Satellite Telemetry Network,"April 16, 2021",N/A,https://www.microwavejournal.com/articles/35731-haigh-farr-developing-l-band-antenna-for-in-orbit-satellite-telemetry-network
Aitech Joins The Open Group FACE™ Consortium ,"April 15, 2021","As a member of the FACE Consortium, Aitech brings decades of experience working with open standards and modular architecture and will contribute its reliable software design experience to help develop FACE conformant capabilities that will enhance rugged embedded systems and boards for defense and space applications. ",https://www.microwavejournal.com/articles/35839-aitech-joins-the-open-group-face-consortium
Keysight Delivers New Channel Emulation Capabilities to Speed Deployment of 5G NTN,"April 15, 2021","Keysight Technologies, Inc. announced the Keysight S8825A Satellite and Aerospace Channel Emulation Toolset, which delivers advanced channel emulation capabilities that can speed deployment of non-terrestrial networks (NTN) vital to many new 5G services. ",https://www.microwavejournal.com/articles/35837-keysight-delivers-new-channel-emulation-capabilities-to-speed-deployment-of-5g-ntn
